"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"имидж";"политический";"10";"1588";"32096";"1588";"32096";"10";"6.570954047404108";"59.82721355450985";"8.574456538746809";"3.10255201635876";"5.157780280650725"
"имидж";"проблема";"10";"1588";"59450";"1588";"59450";"10";"5.976480373532187";"47.81765288994006";"7.958052327389542";"3.0516504940267457";"4.928001046709404"
"имидж";"хороший";"10";"1588";"53168";"1588";"53168";"10";"6.085090042838588";"49.977946980532664";"8.069731238914095";"3.0633403150141594";"4.971954649380333"
"имидж";"поменять";"10";"1588";"2394";"1588";"2394";"10";"8.70619278892985";"111.43385794031178";"11.170222343390552";"3.157822800021313";"5.939156741261018"
"имидж";"слово";"10";"1588";"104330";"1588";"104330";"10";"5.425311784736653";"37.09349048364674";"7.395628998046455";"2.9681358225980405";"4.685214121013738"
"имидж";"самый";"10";"1588";"162677";"1588";"162677";"10";"4.986496017176021";"28.8916948762628";"6.951421310768732";"2.859561167209211";"4.4584766947002"
"имидж";"мой";"10";"1588";"161575";"1588";"161575";"10";"4.9932272934320086";"29.01474776640182";"6.958218519377374";"2.861611817118179";"4.462255073518417"
"имидж";"уже";"10";"1588";"220741";"1588";"220741";"10";"4.68381872776915";"23.466601809471804";"6.646197881975312";"2.751513130626406";"4.27634198129622"
"имидж";"контакт";"10";"1588";"6930";"1588";"6930";"10";"7.945795423070832";"90.20163053871057";"10.10732813732452";"3.149382012374241";"5.641971058845826"
"имидж";"сказаться";"9";"1588";"1995";"1588";"1995";"9";"8.706416040591211";"101.67124505203944";"11.036462353211027";"2.996086804243822";"5.75032166248022"
"имидж";"сказать";"9";"1588";"194184";"1588";"194184";"9";"4.705665762107882";"21.47396105297269";"6.458300240379206";"2.6191077670588054";"4.112783038475884"
"имидж";"единый";"9";"1588";"18082";"1588";"18082";"9";"7.00352184651306";"62.14641278123275";"8.83218943523768";"2.964532127487112";"5.116962901645307"
"имидж";"нанести";"9";"1588";"4011";"1588";"4011";"9";"8.260028468547272";"89.10324656006172";"10.338065816764939";"2.992132416953368";"5.561731911818464"
"имидж";"ради";"9";"1588";"11455";"1588";"11455";"9";"7.414364887525881";"70.28828162668854";"9.288680087647395";"2.977530998803499";"5.259023949264628"
"имидж";"мировой";"9";"1588";"25210";"1588";"25210";"9";"6.694289221047612";"56.246738867119475";"8.499865662353026";"2.950550543853008";"5.007922049386675"
"имидж";"просто";"9";"1588";"86223";"1588";"86223";"9";"5.507429701382392";"34.82407567347937";"7.270169440127984";"2.8308734447694524";"4.536620945928005"
"имидж";"они";"9";"1588";"497572";"1588";"497572";"9";"3.769689793274374";"8.091799871338797";"5.517366133807569";"2.024011709878177";"3.3417381199776566"
"имидж";"глава";"9";"1588";"26797";"1588";"26797";"9";"6.636755642291338";"55.16623637957358";"8.438816462600332";"2.947437640762755";"4.9872723291752"
"имидж";"негативный";"9";"1588";"4037";"1588";"4037";"9";"8.255395530823545";"88.98711784980763";"10.33160456168205";"2.992081417910932";"5.559946225118789"
"имидж";"рекламный";"9";"1588";"4615";"1588";"4615";"9";"8.157583432923047";"86.58278515663233";"10.197794535598039";"2.9909476699675377";"5.522777363343071"
"имидж";"если";"9";"1588";"209926";"1588";"209926";"9";"4.628325288764984";"20.25520535183528";"6.3803513158885234";"2.588229808365194";"4.06371941251174"
"имидж";"также";"9";"1588";"69660";"1588";"69660";"9";"5.716449730334681";"38.47000956124184";"7.483480138614999";"2.8633617963030757";"4.629029178165011"
"имидж";"рынок";"9";"1588";"35267";"1588";"35267";"9";"6.375625184272775";"50.32080126173511";"8.164158721045592";"2.9308237219382796";"4.8915958591557525"
"имидж";"решить";"9";"1588";"42297";"1588";"42297";"9";"6.201043902869947";"47.130866109138026";"7.982390242001521";"2.917034365464128";"4.8254436743644575"
"имидж";"автомобиль";"9";"1588";"17659";"1588";"17659";"9";"7.025261274481041";"62.5676549507552";"8.855860835121867";"2.96536184267752";"5.124532349837657"
"имидж";"сила";"9";"1588";"65027";"1588";"65027";"9";"5.783686701501852";"39.654688462324614";"7.552303835290139";"2.8724494333649164";"4.657640053962827"
